Wall time,Step,Value
1741166097.1219,77684,-9.35543441772461
1741166097.170009,77776,-12.648565292358398
1741166097.3318837,78084,-8.812236785888672
1741166097.4627705,78340,-12.48552131652832
1741166097.4667704,78348,-13.650612831115723
1741166097.539881,78508,-11.945695877075195
1741166097.618882,78668,-14.012350082397461
1741166097.799663,79036,-12.93437385559082
1741166097.922539,79256,-12.45528793334961
1741166098.0216067,79432,-13.492448806762695
1741166098.154605,79700,-16.04775619506836
1741166098.3387144,80044,-10.923221588134766
1741166098.3649702,80088,-12.96675968170166
1741166098.4689686,80288,-14.767938613891602
1741166098.9035745,81104,-14.352851867675781
1741166099.0482087,81328,-16.36049461364746
1741166099.2012002,81592,-16.284271240234375
1741166102.0127134,81988,-18.102811813354492
1741166102.1787076,82336,-9.024922370910645
1741166102.249905,82476,-13.582965850830078
1741166102.3169057,82632,-15.903190612792969
1741166102.320898,82640,-6.938642501831055
1741166102.8482034,82980,-11.354779243469238
1741166102.8731933,83028,-11.74244499206543
1741166102.9401958,83180,-7.728789329528809
1741166103.1001952,83516,-16.226947784423828
1741166103.252193,83812,-5.513002395629883
1741166103.3828387,84048,-15.344223022460938
1741166103.7296104,84704,-11.66263198852539
1741166103.7936094,84820,-12.618453979492188
1741166103.8826127,84992,-13.728009223937988
1741166103.8946114,85016,-16.899248123168945
1741166104.3004994,85852,-15.697164535522461
1741166104.4371345,86112,-19.464082717895508
1741166105.0088155,87160,-15.724531173706055
1741166105.1831105,87452,-12.062688827514648
1741166105.2691035,87628,-14.828949928283691
1741166105.4417112,87968,-17.511581420898438
1741166105.5457108,88164,-14.239545822143555
1741166105.585711,88240,-10.400434494018555
1741166105.5957158,88260,-14.83415412902832
1741166105.879992,88792,-18.9445858001709
1741166105.8969922,88824,-14.632871627807617
1741166106.010995,89056,-14.414215087890625
1741166106.2619922,89512,-16.130041122436523
1741166106.3456051,89680,-23.47616195678711
1741166106.5156038,90000,-7.896454334259033
1741166109.1723938,90124,-17.430509567260742
1741166109.1873965,90148,-18.49521827697754
1741166109.2123954,90200,-10.612384796142578
1741166109.2203946,90212,-13.85060977935791
1741166109.3156972,90396,-10.349654197692871
1741166109.3553715,90476,-12.696399688720703
1741166109.5163713,90812,-6.615837574005127
1741166109.5263715,90828,-16.833646774291992
1741166109.5573719,90888,-17.608627319335938
1741166109.6443737,91088,-13.791787147521973
1741166109.7279665,91248,-18.389432907104492
1741166109.7519693,91300,-18.66461181640625
1741166109.7779672,91352,-12.883841514587402
1741166109.8329666,91464,-15.897953033447266
1741166109.8669684,91540,-11.824769973754883
1741166109.945968,91708,-15.9616060256958
1741166110.0139673,91840,-5.953324317932129
1741166110.095967,91992,-14.587778091430664
1741166110.218336,92244,-11.695819854736328
1741166110.4470272,92744,-15.081094741821289
1741166110.5891054,93016,-11.978675842285156
1741166110.7518513,93312,-11.712715148925781
1741166110.7648265,93336,-12.120874404907227
1741166110.833833,93484,-16.75398063659668
1741166110.9728248,93760,-12.475914001464844
1741166111.0438316,93900,-13.312414169311523
1741166111.077825,93976,-11.901185989379883
1741166111.206825,94236,-17.815673828125
1741166111.3655102,94532,-18.2529296875
1741166111.487514,94780,-8.12556266784668
1741166111.5565102,94932,-17.249095916748047
1741166111.5855122,94988,-9.305880546569824
1741166111.6235125,95064,-14.409708023071289
1741166111.6831703,95180,-13.894048690795898
1741166111.741005,95284,-18.551664352416992
1741166111.9950082,95776,-14.382482528686523
1741166112.3826218,96540,-13.74661636352539
1741166112.6496217,97016,-11.913996696472168
1741166112.834172,97376,-16.344619750976562
1741166112.8581724,97420,-12.606555938720703
1741166112.9841716,97648,-10.744636535644531
1741166112.9881728,97656,-7.034669876098633
1741166113.1981733,98052,-22.70023536682129
1741166113.214173,98084,-11.649757385253906
1741166116.030197,98540,-11.28637409210205
1741166116.0591905,98600,-10.44240951538086
1741166116.137193,98756,-14.785401344299316
1741166116.2011905,98900,-16.267061233520508
1741166116.4037445,99312,-13.070425033569336
1741166116.4417431,99384,-7.0814080238342285
1741166116.5067427,99528,-11.354269027709961
1741166116.5327427,99588,-16.378332138061523
1741166116.6438785,99780,-13.979838371276855
1741166116.6558783,99804,-13.797210693359375
1741166116.723574,99920,-17.46722984313965
1741166116.8999505,100264,-13.132030487060547
1741166116.93195,100320,-18.442853927612305
1741166117.00495,100460,-10.859060287475586
1741166117.1079507,100656,-18.072750091552734
1741166117.1959496,100828,-22.898523330688477
1741166117.3840773,101200,-15.188709259033203
1741166117.4870749,101420,-8.456697463989258
1741166117.7646472,101968,-15.506362915039062
1741166117.8176467,102056,-17.101993560791016
1741166117.9913304,102404,-11.907998085021973
1741166118.24533,102920,-12.741373062133789
1741166118.6401105,103752,-13.282838821411133
1741166118.683656,103844,-14.15520191192627
1741166118.8236575,104100,-3.2571444511413574
1741166118.9716566,104384,-21.354320526123047
1741166119.3006563,105000,-3.648191452026367
1741166119.3703005,105132,-11.718270301818848
1741166119.3883057,105164,-13.617073059082031
1741166119.4162993,105220,-15.71115493774414
1741166119.6712987,105704,-14.923358917236328
1741166119.787933,105924,-15.91510009765625
1741166119.9879344,106332,-18.37952423095703
1741166122.6573954,106556,-15.846282958984375
1741166122.7079396,106664,-5.296166896820068
1741166122.9039423,107064,-15.896673202514648
1741166122.962998,107204,-10.991304397583008
1741166123.084998,107460,-13.15687370300293
1741166123.1680806,107604,-11.189769744873047
1741166123.2110794,107692,-15.393092155456543
1741166123.3936737,108064,-14.613147735595703
1741166123.445674,108172,-13.199170112609863
1741166123.524673,108344,-15.484153747558594
1741166123.6166825,108544,-13.543195724487305
1741166123.7592368,108832,-10.818864822387695
1741166123.904238,109112,-11.233606338500977
1741166123.996237,109292,-12.918628692626953
1741166124.1192374,109536,-21.66750144958496
1741166124.1332386,109564,-14.790058135986328
1741166124.2802367,109848,-6.569137096405029
1741166124.5228558,110304,-14.13851547241211
1741166124.8646028,110956,-2.6039276123046875
1741166125.1927383,111612,-8.98125171661377
1741166125.2627392,111748,-11.923505783081055
1741166125.2831395,111784,-13.683359146118164
1741166125.3917758,111968,-12.47685432434082
1741166125.4176495,112016,-11.575777053833008
1741166125.4576514,112096,-9.083597183227539
1741166125.462781,112104,-16.422245025634766
1741166125.574779,112328,-14.759937286376953
1741166125.636781,112460,-19.78072738647461
1741166125.7427278,112652,-13.019567489624023
1741166125.872198,112900,-10.223318099975586
1741166125.8911982,112932,-7.009130477905273
1741166125.9571974,113060,-11.862913131713867
1741166126.1301978,113408,-7.576251983642578
1741166126.201223,113536,-12.604862213134766
1741166126.3562284,113800,-6.692535400390625
1741166126.4012282,113888,-8.670943260192871
1741166126.41323,113912,-2.028151035308838
1741166126.6857991,114448,-6.736056327819824
1741166126.738806,114552,-10.295085906982422
1741166126.7897992,114656,-14.254236221313477
1741166129.3661742,114772,-11.096761703491211
1741166129.401174,114840,-14.631078720092773
1741166129.5551739,115180,-15.501920700073242
1741166129.6261744,115320,-7.489473342895508
1741166129.998711,116100,-16.745983123779297
1741166130.1652176,116444,-4.585068225860596
1741166130.2712245,116640,-17.139572143554688
1741166130.3388064,116792,-13.019333839416504
1741166130.385808,116892,-20.12138557434082
1741166130.512806,117160,-5.709582328796387
1741166130.554808,117248,-17.240707397460938
1741166130.7874782,117724,-8.267361640930176
1741166130.9337924,117996,-11.351479530334473
1741166131.0905445,118320,-14.278919219970703
1741166131.2065437,118556,-16.00161361694336
1741166131.3029492,118748,-11.796440124511719
1741166131.5185409,119204,-6.677145481109619
1741166132.074145,120264,-14.018135070800781
1741166132.1591454,120436,-14.78516960144043
1741166132.2850924,120656,-13.682341575622559
1741166132.6150768,121236,-10.019822120666504
1741166132.9277248,121840,-14.372172355651855
1741166132.932723,121848,-8.918035507202148
1741166133.0548272,122068,-6.661520957946777
1741166133.1358082,122204,-13.05822467803955
1741166133.25781,122436,-14.799226760864258
1741166136.5421152,123912,-11.151077270507812
1741166136.6107562,124044,-11.632258415222168
1741166136.7184153,124260,-14.633329391479492
1741166136.904411,124644,-11.928487777709961
1741166137.069411,124984,-14.700902938842773
1741166137.1495268,125136,-10.002391815185547
1741166137.2456179,125304,-11.509227752685547
1741166137.3096147,125436,-14.57955551147461
1741166137.4183908,125672,-13.284326553344727
1741166137.7423873,126336,-4.326391696929932
1741166138.1013808,127064,-14.02564811706543
1741166138.2493813,127368,-6.3559489250183105
1741166138.5091083,127864,-9.513471603393555
1741166138.5971072,128032,-10.105657577514648
1741166138.6161065,128068,-11.445319175720215
1741166138.6341062,128100,-10.37519645690918
1741166139.0447578,128908,-18.440658569335938
1741166139.3181102,129448,-11.87932300567627
1741166139.360761,129536,-8.314037322998047
1741166139.8225434,130400,-12.669445037841797
1741166139.855543,130464,-10.789206504821777
1741166139.9005432,130544,-13.443190574645996
1741166139.9546847,130644,-14.378072738647461
1741166142.6866035,131084,-10.589128494262695
1741166142.8188658,131396,-5.219120979309082
1741166142.975866,131732,-14.490025520324707
1741166143.3325207,132488,-16.687599182128906
1741166143.698123,133280,-15.614215850830078
1741166143.7461267,133392,-16.1619930267334
1741166143.8091235,133524,-11.707155227661133
1741166143.9541261,133808,-17.9335994720459
1741166143.991124,133892,-10.365817070007324
1741166144.0371306,134004,-7.136215686798096
1741166144.2819204,134476,-9.996646881103516
1741166144.3665886,134628,-13.348941802978516
1741166144.4168112,134720,-10.163446426391602
1741166144.5249324,134932,-16.757793426513672
1741166144.5749323,135040,-10.31734848022461
1741166144.668934,135212,-9.57221794128418
1741166144.7835507,135440,-11.46288776397705
1741166144.8445525,135564,-6.647306442260742
1741166144.8985527,135664,-12.217193603515625
1741166144.955552,135772,-14.366901397705078
1741166145.1165614,136076,-14.735139846801758
1741166145.1536527,136152,-7.78198766708374
1741166145.5662887,136976,-15.329782485961914
1741166145.6054225,137044,-8.925294876098633
1741166145.6234217,137080,-15.49389362335205
1741166145.7175071,137248,-12.568012237548828
1741166145.7225068,137252,-14.866266250610352
1741166145.923263,137652,-16.617570877075195
1741166146.0632653,137912,-12.478510856628418
1741166146.1549003,138084,-15.124307632446289
1741166146.2319007,138244,-10.875292778015137
1741166146.3326323,138440,-7.373147010803223
1741166146.3606327,138488,-9.209723472595215
1741166146.4246387,138600,-16.34220314025879
1741166146.6291215,138988,-8.008686065673828
1741166146.6747828,139064,-11.179805755615234
1741166146.6889274,139088,-14.091577529907227
1741166149.2163467,139324,-7.37244176864624
1741166149.2823465,139460,-4.05217170715332
1741166149.3349266,139588,-15.72385025024414
1741166149.4569285,139840,-10.155757904052734
1741166149.697716,140364,-13.416152954101562
1741166149.7617152,140512,-6.111443996429443
1741166149.8087165,140616,-9.791210174560547
1741166149.8867164,140776,-7.164429664611816
1741166149.9267163,140852,-15.26119613647461
1741166150.1297169,141300,-18.86229133605957
1741166150.270717,141548,-10.379423141479492
1741166150.4953399,142012,-11.419800758361816
1741166150.5953462,142228,-10.279657363891602
1741166150.6563401,142352,-6.2915825843811035
1741166150.7978964,142648,-11.649693489074707
1741166150.872897,142804,-10.019186973571777
1741166150.9098964,142872,-7.574233531951904
1741166151.0908961,143232,-7.328503131866455
1741166151.240899,143524,-9.523826599121094
1741166151.333479,143712,-16.193803787231445
1741166151.419477,143884,-10.859631538391113
1741166151.5944784,144240,-12.033639907836914
1741166151.6901035,144424,-14.412355422973633
1741166151.7291167,144492,-8.65712833404541
1741166151.8241048,144696,-15.669904708862305
1741166151.9431028,144944,-13.939302444458008
1741166152.0261052,145108,-9.490893363952637
1741166152.1532214,145360,-17.27376937866211
1741166152.235219,145528,-12.341357231140137
1741166152.3298311,145724,-11.453072547912598
1741166152.6189394,146304,-8.216259956359863
1741166152.9315548,146900,-15.129497528076172
1741166152.944555,146924,-7.6609039306640625
1741166153.0465534,147116,-17.19278907775879
1741166153.0745533,147164,-10.714323997497559
1741166155.754475,147472,-8.71772289276123
1741166156.0144744,148020,-13.170387268066406
1741166156.1184738,148236,-13.024577140808105
1741166156.141472,148288,-2.5712544918060303
1741166156.2194738,148472,-11.49039077758789
1741166156.461081,149016,-12.028645515441895
1741166156.9276216,149936,-14.767816543579102
1741166156.977623,150056,-11.587072372436523
1741166156.9806242,150060,-10.320738792419434
1741166157.1430554,150408,-12.029247283935547
1741166157.308284,150708,-15.118547439575195
1741166157.3428679,150772,-14.555984497070312
1741166157.4028673,150912,-9.81239128112793
1741166157.4468699,151004,-8.399298667907715
1741166157.7796082,151676,-6.713128566741943
1741166157.7996085,151712,-13.714301109313965
1741166158.042154,152160,-11.663919448852539
1741166158.9206073,153856,-8.045332908630371
1741166159.1319637,154224,-10.011280059814453
1741166159.2259607,154384,-10.043743133544922
1741166159.250963,154432,-11.082292556762695
1741166159.3166268,154552,-10.043644905090332
1741166159.4126413,154736,-8.518267631530762
1741166159.7523365,155352,-11.58053970336914
1741166162.5817811,155912,-7.809537410736084
1741166162.8519886,156488,-13.708511352539062
1741166162.8709948,156532,-10.325291633605957
1741166163.103985,157072,-14.614032745361328
1741166163.1159847,157096,-7.1427388191223145
1741166163.2129843,157308,-6.509766101837158
1741166163.2809844,157448,-10.787662506103516
1741166163.3226976,157540,-12.762444496154785
1741166163.6388366,158228,-10.415692329406738
1741166163.6738381,158288,-11.82482624053955
1741166163.8068175,158552,-11.824857711791992
1741166163.93681,158860,-17.978790283203125
1741166164.172055,159364,-13.788623809814453
1741166164.199055,159412,-10.858941078186035
1741166164.2570553,159524,-16.28659439086914
1741166164.2800612,159572,-11.459074974060059
1741166164.3190942,159652,-12.250905990600586
1741166164.3520956,159716,-12.007552146911621
1741166164.5242155,160056,-11.070135116577148
1741166164.557215,160124,-7.61566162109375
1741166164.5712087,160152,-10.407587051391602
1741166164.6032085,160212,-11.428089141845703
1741166164.8627217,160676,-12.435470581054688
1741166164.9567268,160848,-12.710437774658203
1741166165.266179,161452,-4.338477611541748
1741166165.391762,161684,-10.992568969726562
1741166165.6137676,162108,-11.045467376708984
1741166165.7897627,162436,-6.899177551269531
1741166165.9149256,162660,-17.250431060791016
1741166166.0949259,162988,-10.088066101074219
1741166166.164504,163124,-8.361509323120117
1741166166.3621585,163480,-12.193748474121094
1741166166.3891509,163536,-13.645334243774414
1741166166.417151,163596,-11.304478645324707
1741166169.29515,164316,-7.4078264236450195
